zip_code,city_or_po_name,state,ZCTA
02911,North Providence,RI,02911
02912,Providence,RI,02912
02914,East Providence,RI,02914
02915,Riverside,RI,02915
02916,Rumford,RI,02916
02917,Smithfield,RI,02917
02918,Providence,RI,02908
02919,Johnston,RI,02919
02920,Cranston,RI,02920
02921,Cranston,RI,02921
02940,Providence,RI,02904
03031,Amherst,NH,03031
03032,Auburn,NH,03032
03033,Brookline,NH,03033
03034,Candia,NH,03034
03036,Chester,NH,03036
03037,Deerfield,NH,03037
03038,Derry,NH,03038
03040,East Candia,NH,03034
03041,East Derry,NH,03038
03042,Epping,NH,03042
03043,Francestown,NH,03043
03044,Fremont,NH,03044
03045,Goffstown,NH,03045
03046,Dunbarton,NH,03046
03047,Greenfield,NH,03047
03048,Greenville,NH,03048
03049,Hollis,NH,03049
03051,Hudson,NH,03051
03052,Litchfield,NH,03052
03053,Londonderry,NH,03053
03054,Merrimack,NH,03054
03055,Milford,NH,03055
03057,Mont Vernon,NH,03057
03060,Nashua,NH,03060
03061,Nashua,NH,03060
03062,Nashua,NH,03062
03063,Nashua,NH,03063
03064,Nashua,NH,03064
03070,New Boston,NH,03070
03071,New Ipswich,NH,03071
03073,North Salem,NH,03079
03076,Pelham,NH,03076
03077,Raymond,NH,03077
03079,Salem,NH,03079
03082,Lyndeborough,NH,03082
03084,Temple,NH,03084
03086,Wilton,NH,03086
03087,Windham,NH,03087
03101,Manchester,NH,03101
03102,Manchester,NH,03102
03103,Manchester,NH,03103
03104,Manchester,NH,03104
03105,Manchester,NH,03101
03106,Hooksett,NH,03106
03108,Manchester,NH,03103
03109,Manchester,NH,03109
03110,Bedford,NH,03110
03111,Manchester,NH,03103
03215,Waterville Valley,NH,03215
03216,Andover,NH,03216
03217,Ashland,NH,03217
03218,Barnstead,NH,03218
03220,Belmont,NH,03220
03221,Bradford,NH,03221
03222,Bristol,NH,03222
03223,Campton,NH,03223
03224,Canterbury,NH,03224
03225,Center Barnstead,NH,03225
03226,Center Harbor,NH,03226
03227,Center Sandwich,NH,03227
03229,Contoocook,NH,03229
03230,Danbury,NH,03230
03231,East Andover,NH,03231
03233,Elkins,NH,03233
03234,Epsom,NH,03234
03235,Franklin,NH,03235
03237,Gilmanton,NH,03237
03238,Glencliff,NH,03238
03240,Grafton,NH,03240
03241,Hebron,NH,03241
03242,Henniker,NH,03242
03243,Hill,NH,03243
03244,Hillsborough,NH,03244
03245,Holderness,NH,03245
03246,Laconia,NH,03246
03247,Laconia,NH,03246
03249,Gilford,NH,03249
03251,Lincoln,NH,03251
03252,Lochmere,NH,03276
03253,Meredith,NH,03253
03254,Moultonborough,NH,03254
03255,Newbury,NH,03255
03256,New Hampton,NH,03256
03257,New London,NH,03257
03258,Chichester,NH,03258
03259,North Sandwich,NH,03259
03260,North Sutton,NH,03260
03261,Northwood,NH,03261
03262,North Woodstock,NH,03262
03263,Pittsfield,NH,03263
03264,Plymouth,NH,03264
03266,Rumney,NH,03266
03268,Salisbury,NH,03268
03269,Sanbornton,NH,03269
03272,South Newbury,NH,03255
03273,South Sutton,NH,03273
03275,Suncook,NH,03275
03276,Tilton,NH,03276
03278,Warner,NH,03278
03279,Warren,NH,03279
03280,Washington,NH,03280
03281,Weare,NH,03281
03282,Wentworth,NH,03282
03284,Springfield,NH,03284
03285,Thornton,NH,03285
03287,Wilmot,NH,03287
03289,Winnisquam,NH,03220
03290,Nottingham,NH,03290
03291,West Nottingham,NH,03291
03293,Woodstock,NH,03293
03298,Tilton,NH,03253
03299,Tilton,NH,03253
03301,Concord,NH,03301
03302,Concord,NH,03301
03303,Concord,NH,03303
03304,Bow,NH,03304
03305,Concord,NH,03301
03307,Loudon,NH,03307
03431,Keene,NH,03431
03435,Keene,NH,03431
03440,Antrim,NH,03440
03441,Ashuelot,NH,03441
03442,Bennington,NH,03442
03443,Chesterfield,NH,03443
03444,Dublin,NH,03444
03445,Sullivan,NH,03445
03446,Swanzey,NH,03446
03447,Fitzwilliam,NH,03447
03448,Gilsum,NH,03448
03449,Hancock,NH,03449
03450,Harrisville,NH,03450
03451,Hinsdale,NH,03451
03452,Jaffrey,NH,03452
03455,Marlborough,NH,03455
03456,Marlow,NH,03456
03457,Nelson,NH,03457
03458,Peterborough,NH,03458
03461,Rindge,NH,03461
03462,Spofford,NH,03462
03464,Stoddard,NH,03464
03465,Troy,NH,03465
03466,West Chesterfield,NH,03466
03467,Westmoreland,NH,03467
03468,West Peterborough,NH,03458
03469,West Swanzey,NH,03446
03470,Winchester,NH,03470
03561,Littleton,NH,03561
03570,Berlin,NH,03570
03574,Bethlehem,NH,03574
03575,Bretton Woods,NH,03575
03576,Colebrook,NH,03576
03579,Errol,NH,03579
03580,Franconia,NH,03580
03581,Gorham,NH,03581
03582,Groveton,NH,03582
03583,Jefferson,NH,03583
03584,Lancaster,NH,03584
03585,Lisbon,NH,03585
03586,Sugar Hill,NH,03586
03588,Milan,NH,03588
03589,Mount Washington,NH,03593
03590,North Stratford,NH,03590
03592,Pittsburg,NH,03592
03593,Randolph,NH,03593
03595,Twin Mountain,NH,03595
03597,West Stewartstown,NH,03597
03598,Whitefield,NH,03598
03601,Acworth,NH,03601
03602,Alstead,NH,03602
03603,Charlestown,NH,03603
03604,Drewsville,NH,03604
03605,Lempster,NH,03605
03607,South Acworth,NH,03607
03608,Walpole,NH,03608
03609,North Walpole,NH,03609
03740,Bath,NH,03740
03741,Canaan,NH,03741
03743,Claremont,NH,03743
03745,Cornish,NH,03745
03746,Cornish Flat,NH,03746
03748,Enfield,NH,03748
03749,Enfield Center,NH,03748
03750,Etna,NH,03750
03751,Georges Mills,NH,03751
03752,Goshen,NH,03752
03753,Grantham,NH,03753
03754,Guild,NH,03754
03755,Hanover,NH,03755
03756,Lebanon,NH,03766
03765,Haverhill,NH,03765
03766,Lebanon,NH,03766
03768,Lyme,NH,03768
03769,Lyme Center,NH,03768
03770,Meriden,NH,03770
03771,Monroe,NH,03771
03773,Newport,NH,03773
03774,North Haverhill,NH,03774
03777,Orford,NH,03777
03779,Piermont,NH,03779
03780,Pike,NH,03780
03781,Plainfield,NH,03781
03782,Sunapee,NH,03782
03784,West Lebanon,NH,03784
03785,Woodsville,NH,03785
03801,Portsmouth,NH,03801
03802,Portsmouth,NH,03801
03803,Portsmouth,NH,03801
03804,Portsmouth,ME,03904
03809,Alton,NH,03809
03810,Alton Bay,NH,03810
03811,Atkinson,NH,03811
03812,Bartlett,NH,03812
03813,Center Conway,NH,03813
03814,Center Ossipee,NH,03814
03815,Center Strafford,NH,03884
03816,Center Tuftonboro,NH,03816
03817,Chocorua,NH,03817
03818,Conway,NH,03818
03819,Danville,NH,03819
03820,Dover,NH,03820
03821,Dover,NH,03820
03822,Dover,NH,03820
03823,Madbury,NH,03823
03824,Durham,NH,03824
03825,Barrington,NH,03825
03826,East Hampstead,NH,03826
03827,East Kingston,NH,03827
03830,East Wakefield,NH,03830
03832,Eaton Center,NH,03832
03833,Exeter,NH,03833
03835,Farmington,NH,03835
03836,Freedom,NH,03836
03837,Gilmanton Iron Works,NH,03837
03838,Glen,NH,03838
03839,Rochester,NH,03839
03840,Greenland,NH,03840
03841,Hampstead,NH,03841
03842,Hampton,NH,03842
03843,Hampton,NH,03842
03844,Hampton Falls,NH,03844
03845,Intervale,NH,03845
03846,Jackson,NH,03846
03847,Kearsarge,NH,03847
03848,Kingston,NH,03848
03849,Madison,NH,03849
03850,Melvin Village,NH,03850
03851,Milton,NH,03851
03852,Milton Mills,NH,03852
03853,Mirror Lake,NH,03853
03854,New Castle,NH,03854
03855,New Durham,NH,03855
03856,Newfields,NH,03856
03857,Newmarket,NH,03857
03858,Newton,NH,03858
03859,Newton Junction,NH,03858
03860,North Conway,NH,03860
03861,Lee,NH,03861
03862,North Hampton,NH,03862
03864,Ossipee,NH,03864
03865,Plaistow,NH,03865
03866,Rochester,NH,03867
03867,Rochester,NH,03867
03868,Rochester,NH,03868
03869,Rollinsford,NH,03869
03870,Rye,NH,03870
03871,Rye Beach,NH,03871
03872,Sanbornville,NH,03872
03873,Sandown,NH,03873
03874,Seabrook,NH,03874
03875,Silver Lake,NH,03875
03878,Somersworth,NH,03878
03882,Effingham,NH,03882
03883,South Tamworth,NH,03883
03884,Strafford,NH,03884
03885,Stratham,NH,03885
03886,Tamworth,NH,03886
03887,Union,NH,03887
03890,West Ossipee,NH,03890
03894,Wolfeboro,NH,03894
03896,Wolfeboro Falls,NH,03894
03897,Wonalancet,NH,03886
03901,Berwick,ME,03901
03902,Cape Neddick,ME,03902
03903,Eliot,ME,03903
03904,Kittery,ME,03904
03905,Kittery Point,ME,03905
03906,North Berwick,ME,03906
03907,Ogunquit,ME,03907
03908,South Berwick,ME,03908
03909,York,ME,03909
03910,York Beach,ME,03910
03911,York Harbor,ME,03911
04001,Acton,ME,04001
04002,Alfred,ME,04002
04003,Bailey Island,ME,04003
04004,Bar Mills,ME,04093
04005,Biddeford,ME,04005
04006,Biddeford Pool,ME,04006
04007,Biddeford,ME,04005
04008,Bowdoinham,ME,04008
04009,Bridgton,ME,04009
04010,Brownfield,ME,04010
04011,Brunswick,ME,04011
04013,Bustins Island,ME,04032
04014,Cape Porpoise,ME,04046
04015,Casco,ME,04015
04016,Center Lovell,ME,04051
04017,Chebeague Island,ME,04017
04019,Cliff Island,ME,04019
04020,Cornish,ME,04020
04021,Cumberland Center,ME,04021
04022,Denmark,ME,04022
04024,East Baldwin,ME,04024
04027,Lebanon,ME,04027
04028,East Parsonsfield,ME,04047
04029,Sebago,ME,04029
04030,East Waterboro,ME,04030
04032,Freeport,ME,04032
04033,Freeport,ME,04032
04034,Freeport,ME,04032
04037,Fryeburg,ME,04037
04038,Gorham,ME,04038
04039,Gray,ME,04039
04040,Harrison,ME,04040
04041,Hiram,ME,04041
04042,Hollis Center,ME,04042
04043,Kennebunk,ME,04043
04046,Kennebunkport,ME,04046
04047,Parsonsfield,ME,04047
04048,Limerick,ME,04048
04049,Limington,ME,04049
04050,Long Island,ME,04050
04051,Lovell,ME,04051
04054,Moody,ME,04090
04055,Naples,ME,04055
04056,Newfield,ME,04056
04057,North Bridgton,ME,04057
04061,North Waterboro,ME,04061
04062,Windham,ME,04062
04063,Ocean Park,ME,04063
04064,Old Orchard Beach,ME,04064
04066,Orrs Island,ME,04066
04068,Porter,ME,04068
04069,Pownal,ME,04069
04070,Scarborough,ME,04074
04071,Raymond,ME,04071
04072,Saco,ME,04072
04073,Sanford,ME,04073
04074,Scarborough,ME,04074
04076,Shapleigh,ME,04076
04077,South Casco,ME,04015
04078,South Freeport,ME,04032
04079,Harpswell,ME,04079
04082,South Windham,ME,04062
04083,Springvale,ME,04083
04084,Standish,ME,04084
04085,Steep Falls,ME,04085
04086,Topsham,ME,04086
04087,Waterboro,ME,04087
04088,Waterford,ME,04088
04090,Wells,ME,04090
04091,West Baldwin,ME,04091
04092,Westbrook,ME,04092
04093,Buxton,ME,04093
04094,West Kennebunk,ME,04043
04095,West Newfield,ME,04095
04096,Yarmouth,ME,04096
04097,North Yarmouth,ME,04097
04098,Westbrook,ME,04092
04101,Portland,ME,04101
04102,Portland,ME,04102
04103,Portland,ME,04103
04104,Portland,ME,04101
04105,Falmouth,ME,04105
04106,South Portland,ME,04106
04107,Cape Elizabeth,ME,04107
04108,Peaks Island,ME,04108
04109,Portland,ME,04109
04110,Cumberland Foreside,ME,04110
04112,Portland,ME,04101
04116,South Portland,ME,04106
04122,Portland,ME,04102
04123,Portland,ME,04102
04124,Portland,ME,04102
04210,Auburn,ME,04210
04211,Auburn,ME,04210
04212,Auburn,ME,04210
04216,Andover,ME,04216
04217,Bethel,ME,04217
04219,Bryant Pond,ME,04219
04220,Buckfield,ME,04220
04221,Canton,ME,04221
04222,Durham,ME,04222
04223,Danville,ME,04210
04224,Dixfield,ME,04224
04225,Dryden,ME,04294
04226,East Andover,ME,04226
04227,East Dixfield,ME,04227
04228,East Livermore,ME,04228
04230,East Poland,ME,04274
04231,Stoneham,ME,04231
04234,East Wilton,ME,04234
04236,Greene,ME,04236
04237,Hanover,ME,04237
04238,Hebron,ME,04238
04239,Jay,ME,04239
04240,Lewiston,ME,04240
04241,Lewiston,ME,04240
04243,Lewiston,ME,04240
04250,Lisbon,ME,04250
04252,Lisbon Falls,ME,04252
04253,Livermore,ME,04253
04254,Livermore Falls,ME,04254
04255,Greenwood,ME,04255
04256,Mechanic Falls,ME,04256
04257,Mexico,ME,04257
04258,Minot,ME,04258
04259,Monmouth,ME,04259
04260,New Gloucester,ME,04260
04261,Newry,ME,04261
04262,North Jay,ME,04239
04263,Leeds,ME,04263
04265,North Monmouth,ME,04265
04266,North Turner,ME,04282
04267,North Waterford,ME,04267
04268,Norway,ME,04268
04270,Oxford,ME,04270
04271,Paris,ME,04271
04274,Poland,ME,04274
04275,Roxbury,ME,04275
04276,Rumford,ME,04276
04280,Sabattus,ME,04280
04281,South Paris,ME,04281
04282,Turner,ME,04282
04284,Wayne,ME,04284
04285,Weld,ME,04285
04286,West Bethel,ME,04286
04287,Bowdoin,ME,04287
04288,West Minot,ME,04258
04289,West Paris,ME,04289
04290,Peru,ME,04290
04291,West Poland,ME,04274
04292,Sumner,ME,04292
04294,Wilton,ME,04294
04330,Augusta,ME,04330
04332,Augusta,ME,04330
04333,Augusta,ME,04330
04336,Augusta,ME,04330
04338,Augusta,ME,04330
04341,Coopers Mills,ME,04348
04342,Dresden,ME,04342
04343,East Winthrop,ME,04343
04344,Farmingdale,ME,04344
04345,Gardiner,ME,04345
04346,Randolph,ME,04346
04347,Hallowell,ME,04347
04348,Jefferson,ME,04348
04349,Kents Hill,ME,04349
04350,Litchfield,ME,04350
04351,Manchester,ME,04351
04352,Mount Vernon,ME,04352
04353,Whitefield,ME,04353
04354,Palermo,ME,04354
04355,Readfield,ME,04355
04357,Richmond,ME,04357
04358,South China,ME,04358
04359,South Gardiner,ME,04359
04360,Vienna,ME,04360
04363,Windsor,ME,04363
04364,Winthrop,ME,04364
04401,Bangor,ME,04401
04402,Bangor,ME,04401
04406,Abbot,ME,04406
04408,Aurora,ME,04408
04410,Bradford,ME,04410
04411,Bradley,ME,04411
04412,Brewer,ME,04412
04413,Brookton,ME,04413
04414,Brownville,ME,04414
04415,Brownville Junction,ME,04415
04416,Bucksport,ME,04416
04417,Burlington,ME,04417
04418,Greenbush,ME,04418
04419,Carmel,ME,04419
04420,Castine,ME,04421
04421,Castine,ME,04421
04422,Charleston,ME,04422
04424,Danforth,ME,04424
04426,Dover Foxcroft,ME,04426
04427,Corinth,ME,04427
04428,Eddington,ME,04428
04429,Holden,ME,04429
04430,East Millinocket,ME,04430
04431,East Orland,ME,04431
04434,Etna,ME,04434
04435,Exeter,ME,04435
04438,Frankfort,ME,04438
04441,Greenville,ME,04441
04442,Greenville Junction,ME,04442
04443,Guilford,ME,04443
04444,Hampden,ME,04444
04448,Howland,ME,04448
04449,Hudson,ME,04449
04450,Kenduskeag,ME,04450
04451,Kingman,ME,04451
04453,LaGrange,ME,04453
04454,Lambert Lake,ME,04454
04455,Lee,ME,04455
04456,Levant,ME,04456
04457,Lincoln,ME,04457
04459,Mattawamkeag,ME,04459
04460,Medway,ME,04460
04461,Milford,ME,04461
04462,Millinocket,ME,04462
04463,Milo,ME,04463
04464,Monson,ME,04464
04468,Old Town,ME,04468
04469,Orono,ME,04469
04471,Orient,ME,04471
04472,Orland,ME,04472
04473,Orono,ME,04473
04474,Orrington,ME,04474
04475,Passadumkeag,ME,04475
04476,Penobscot,ME,04476
04478,Rockwood,ME,04478
04479,Sangerville,ME,04479
04481,Sebec,ME,04481
04485,Shirley Mills,ME,04485
04487,Springfield,ME,04487
04488,Stetson,ME,04488
04489,Stillwater,ME,04489
04490,Topsfield,ME,04490
04491,Vanceboro,ME,04491
04492,Waite,ME,04492
04493,West Enfield,ME,04493
04495,Winn,ME,04495
04496,Winterport,ME,04496
04497,Wytopitlock,ME,04497
04530,Bath,ME,04530
04535,Alna,ME,04535
04537,Boothbay,ME,04537
04538,Boothbay Harbor,ME,04538
04539,Bristol,ME,04539
04541,Chamberlain,ME,04541
04543,Damariscotta,ME,04543
04544,East Boothbay,ME,04544
04547,Friendship,ME,04547
04548,Georgetown,ME,04548
04549,Isle of Springs,ME,04537
04551,Bremen,ME,04551
04553,Newcastle,ME,04553
04554,New Harbor,ME,04554
04555,Nobleboro,ME,04555
04556,Edgecomb,ME,04556
04558,Pemaquid,ME,04558
04562,Phippsburg,ME,04562
04563,Cushing,ME,04563
04564,Round Pond,ME,04564
04565,Sebasco Estates,ME,04562
04568,South Bristol,ME,04568
04570,Squirrel Island,ME,04570
04571,Trevett,ME,04571
04572,Waldoboro,ME,04572
04573,Walpole,ME,04573
04574,Washington,ME,04574
04575,West Boothbay Harbor,ME,04575
04576,Southport,ME,04576
04578,Wiscasset,ME,04578
04579,Woolwich,ME,04579
04605,Ellsworth,ME,04605
04606,Addison,ME,04606
04607,Gouldsboro,ME,04607
04609,Bar Harbor,ME,04609
04611,Beals,ME,04611
04612,Bernard,ME,04612
04613,Birch Harbor,ME,04613
04614,Blue Hill,ME,04614
04616,Brooklin,ME,04616
04617,Brooksville,ME,04617
04619,Calais,ME,04619
04622,Cherryfield,ME,04622
04623,Columbia Falls,ME,04623
04624,Corea,ME,04624
04625,Cranberry Isles,ME,04625
04626,Cutler,ME,04626
04627,Deer Isle,ME,04627
04628,Dennysville,ME,04628
04629,East Blue Hill,ME,04629
04630,East Machias,ME,04630
04631,Eastport,ME,04631
04634,Franklin,ME,04634
04635,Frenchboro,ME,04635
04637,Grand Lake Stream,ME,04637
04640,Hancock,ME,04640
04642,Harborside,ME,04642
04643,Harrington,ME,04643
04644,Hulls Cove,ME,04644
04645,Isle au Haut,ME,04645
04646,Islesford,ME,04646
04648,Jonesboro,ME,04648
04649,Jonesport,ME,04649
04650,Little Deer Isle,ME,04650
04652,Lubec,ME,04652
04653,Bass Harbor,ME,04653
04654,Machias,ME,04654
04655,Machiasport,ME,04655
04657,Meddybemps,ME,04657
04658,Milbridge,ME,04658
04660,Mount Desert,ME,04660
04662,Northeast Harbor,ME,04662
04664,Sullivan,ME,04664
04666,Pembroke,ME,04666
04667,Perry,ME,04667
04668,Princeton,ME,04668
04669,Prospect Harbor,ME,04669
04671,Robbinston,ME,04671
04672,Salsbury Cove,ME,04609
04673,Sargentville,ME,04673
04674,Seal Cove,ME,04674
04675,Seal Harbor,ME,04675
04676,Sedgwick,ME,04676
04677,Sorrento,ME,04677
04679,Southwest Harbor,ME,04679
04680,Steuben,ME,04680
04681,Stonington,ME,04681
04683,Sunset,ME,04683
04684,Surry,ME,04684
04685,Swans Island,ME,04685
04686,Wesley,ME,04686
04691,Whiting,ME,04691
04693,Winter Harbor,ME,04693
04694,Baileyville,ME,04694
04730,Houlton,ME,04730
04732,Ashland,ME,04732
04733,Benedicta,ME,04733
04734,Blaine,ME,04734
04735,Bridgewater,ME,04735
04736,Caribou,ME,04736
04737,Clayton Lake,ME,04737
04738,Crouseville,ME,04786
04739,Eagle Lake,ME,04739
04740,Easton,ME,04740
04741,Estcourt Station,ME,04741
04742,Fort Fairfield,ME,04742
04743,Fort Kent,ME,04743
04744,Fort Kent Mills,ME,04743
04745,Frenchville,ME,04745
04746,Grand Isle,ME,04746
04747,Island Falls,ME,04747
04750,Limestone,ME,04750
04751,Limestone,ME,04750
04756,Madawaska,ME,04756
04757,Mapleton,ME,04757
04758,Mars Hill,ME,04758
04760,Monticello,ME,04760
04761,New Limerick,ME,04761
04762,New Sweden,ME,04762
04763,Oakfield,ME,04763
04764,Oxbow,ME,04764
04765,Patten,ME,04765
04766,Perham,ME,04766
04768,Portage,ME,04768
04769,Presque Isle,ME,04769
04772,Saint Agatha,ME,04772
04773,Saint David,ME,04773
04774,Saint Francis,ME,04774
04775,Sheridan,ME,04732
04776,Sherman,ME,04776
04777,Stacyville,ME,04777
04779,Sinclair,ME,04779
04780,Smyrna Mills,ME,04780
04781,Wallagrass,ME,04781
04783,Stockholm,ME,04783
04785,Van Buren,ME,04785
04786,Washburn,ME,04786
04787,Westfield,ME,04787
04841,Rockland,ME,04841
04843,Camden,ME,04843
04847,Hope,ME,04847
04848,Islesboro,ME,04848
04849,Lincolnville,ME,04849
04850,Lincolnville Center,ME,04849
04851,Matinicus,ME,04851
04852,Monhegan,ME,04852
04853,North Haven,ME,04853
04854,Owls Head,ME,04854
04855,Port Clyde,ME,04855
04856,Rockport,ME,04856
04858,South Thomaston,ME,04858
04859,Spruce Head,ME,04859
04860,Tenants Harbor,ME,04860
04861,Thomaston,ME,04861
04862,Union,ME,04862
04863,Vinalhaven,ME,04863
04864,Warren,ME,04864
04865,West Rockport,ME,04856
04901,Waterville,ME,04901
04903,Waterville,ME,04901
04910,Albion,ME,04910
04911,Anson,ME,04911
04912,Athens,ME,04912
04915,Belfast,ME,04915
04917,Belgrade,ME,04917
04918,Belgrade Lakes,ME,04918
04920,Bingham,ME,04920
04921,Brooks,ME,04921
04922,Burnham,ME,04922
04923,Cambridge,ME,04923
04924,Canaan,ME,04924
04925,Caratunk,ME,04925
04926,China Village,ME,04926
04927,Clinton,ME,04927
04928,Corinna,ME,04928
04929,Detroit,ME,04929
04930,Dexter,ME,04930
04932,Dixmont,ME,04932
04933,East Newport,ME,04933
04935,East Vassalboro,ME,04989
04936,Eustis,ME,04936
04937,Fairfield,ME,04937
04938,Farmington,ME,04938
04939,Garland,ME,04939
04940,Farmington Falls,ME,04940
04941,Freedom,ME,04941
04942,Harmony,ME,04942
04943,Hartland,ME,04943
04944,Hinckley,ME,04944
04945,Jackman,ME,04945
04947,Kingfield,ME,04947
04949,Liberty,ME,04949
04950,Madison,ME,04950
04951,Monroe,ME,04951
04952,Morrill,ME,04952
04953,Newport,ME,04953
04954,New Portland,ME,04961
04955,New Sharon,ME,04955
04956,New Vineyard,ME,04956
04957,Norridgewock,ME,04957
04958,North Anson,ME,04958
04961,New Portland,ME,04961
04962,North Vassalboro,ME,04962
04963,Oakland,ME,04963
04964,Oquossoc,ME,04964
04965,Palmyra,ME,04965
04966,Phillips,ME,04966
04967,Pittsfield,ME,04967
04969,Plymouth,ME,04969
04970,Rangeley,ME,04970
04971,Saint Albans,ME,04971
04972,Sandy Point,ME,04981
04973,Searsmont,ME,04973
04974,Searsport,ME,04974
04975,Shawmut,ME,04975
04976,Skowhegan,ME,04976
04978,Smithfield,ME,04978
04979,Solon,ME,04979
04981,Stockton Springs,ME,04981
04982,Stratton,ME,04982
04983,Strong,ME,04983
04984,Temple,ME,04984
04985,West Forks,ME,04985
04986,Thorndike,ME,04986
04987,Troy,ME,04987
04988,Unity,ME,04988
04989,Vassalboro,ME,04989
04992,West Farmington,ME,04992
05001,White River Junction,VT,05001
05009,White River Junction,VT,05001
05030,Ascutney,VT,05089
05031,Barnard,VT,05031
05032,Bethel,VT,05032
05033,Bradford,VT,05033
05034,Bridgewater,VT,05034
05035,Bridgewater Corners,VT,05035
05036,Brookfield,VT,05036
05037,Brownsville,VT,05037
05038,Chelsea,VT,05038
05039,Corinth,VT,05039
05040,East Corinth,VT,05040
05041,East Randolph,VT,05041
05042,East Ryegate,VT,05042
05043,East Thetford,VT,05043
05045,Fairlee,VT,05045
05046,Groton,VT,05046
05047,Hartford,VT,05001
05048,Hartland,VT,05048
05049,Hartland Four Corners,VT,05048
05050,Mc Indoe Falls,VT,05050
05051,Newbury,VT,05051
05052,North Hartland,VT,05052
05053,North Pomfret,VT,05053
05054,North Thetford,VT,05043
05055,Norwich,VT,05055
05056,Plymouth,VT,05056
05058,Post Mills,VT,05058
05059,Quechee,VT,05059
05060,Randolph,VT,05060
05061,Randolph Center,VT,05061
05062,Reading,VT,05062
05065,Sharon,VT,05065
05067,South Pomfret,VT,05067
05068,South Royalton,VT,05068
05069,South Ryegate,VT,05069
05070,South Strafford,VT,05070
05071,South Woodstock,VT,05071
05072,Strafford,VT,05072
05073,Taftsville,VT,05048
05074,Thetford,VT,05079
05075,Thetford Center,VT,05075
05076,Topsham,VT,05076
05077,Tunbridge,VT,05077
05079,Vershire,VT,05079
05081,Wells River,VT,05081
05083,West Fairlee,VT,05083
05084,West Hartford,VT,05084
05085,West Newbury,VT,05051
05086,West Topsham,VT,05086
05088,Wilder,VT,05001
05089,Windsor,VT,05089
05091,Woodstock,VT,05091
05101,Bellows Falls,VT,05101
05141,Cambridgeport,VT,05141
05142,Cavendish,VT,05142
05143,Chester,VT,05143
05146,Grafton,VT,05146
05148,Londonderry,VT,05148
05149,Ludlow,VT,05149
05150,North Springfield,VT,05150
