zip_code,city,state
53094,Watertown,WI
16101,New Castle,PA
30248,Locust Grove,GA
19707,Hockessin,DE
18017,Bethlehem,PA
18087,Trexlertown,PA
18045,Easton,PA
19803,Wilmington,DE
54140,Little Chute,WI
76106,Fort Worth,TX
46703,Angola,IN
32757,Mount Dora,FL
12180,Troy,NY
17325,Gettysburg,PA
17331,Hanover,PA
33305,Fort Lauderdale,FL
33477,Jupiter,FL
49408,Fennville,MI
49090,South Haven,MI
21201,Baltimore,MD
75227,Dallas,TX
96761,Lahaina,HI
02920,Cranston,RI
95014,Cupertino,CA
95403,Santa Rosa,CA
37167,Smyrna,TN
84093,Sandy,UT
84088,West Jordan,UT
56081,Saint James,MN
55066,Red Wing,MN
56283,Redwood Falls,MN
53104,Bristol,WI
48706,Bay City,MI
18644,Wyoming,PA
01752,Marlborough,MA
34453,Inverness,FL
16701,Bradford,PA
92201,Indio,CA
15658,Ligonier,PA
07731,Howell,NJ
19966,Millsboro,DE
19940,Delmar,DE
30525,Clayton,GA
41091,Union,KY
15902,Johnstown,PA
30510,Alto,GA
18428,Hawley,PA
06708,Waterbury,CT
45154,Mount Orab,OH
46619,South Bend,IN
48242,Detroit,MI
30047,Lilburn,GA
28166,Troutman,NC
28081,Kannapolis,NC
29651,Greer,SC
60409,Calumet City,IL
60453,Oak Lawn,IL
90044,Los Angeles,CA
28031,Cornelius,NC
98104,Seattle,WA
29708,Fort Mill,SC
29745,York,SC
40356,Nicholasville,KY
34219,Parrish,FL
90703,Cerritos,CA
93117,Goleta,CA
30043,Lawrenceville,GA
11756,Levittown,NY
64068,Liberty,MO
64052,Independence,MO
80027,Louisville,CO
80026,Lafayette,CO
02452,Waltham,MA
78217,San Antonio,TX
92103,San Diego,CA
78212,San Antonio,TX
92173,San Ysidro,CA
92105,San Diego,CA
32208,Jacksonville,FL
84045,Saratoga Springs,UT
84020,Draper,UT
02043,Hingham,MA
75159,Seagoville,TX
73127,Oklahoma City,OK
73072,Norman,OK
68037,Louisville,NE
68128,La Vista,NE
98512,Olympia,WA
33414,Wellington,FL
34990,Palm City,FL
89134,Las Vegas,NV
21619,Chester,MD
70126,New Orleans,LA
70130,New Orleans,LA
77598,Webster,TX
94110,San Francisco,CA
60540,Naperville,IL
60438,Lansing,IL
60603,Chicago,IL
60625,Chicago,IL
77088,Houston,TX
77406,Richmond,TX
77036,Houston,TX
77494,Katy,TX
64014,Blue Springs,MO
49017,Battle Creek,MI
80002,Arvada,CO
80229,Denver,CO
80109,Castle Rock,CO
84097,Orem,UT
84129,Salt Lake City,UT
84119,West Valley City,UT
11550,Hempstead,NY
63011,Ballwin,MO
75225,Dallas,TX
61701,Bloomington,IL
94806,San Pablo,CA
21774,New Market,MD
89423,Minden,NV
23111,Mechanicsville,VA
98117,Seattle,WA
20785,Hyattsville,MD
20744,Fort Washington,MD
27614,Raleigh,NC
49203,Jackson,MI
28792,Hendersonville,NC
04074,Scarborough,ME
60020,Fox Lake,IL
60061,Vernon Hills,IL
08244,Somers Point,NJ
15108,Coraopolis,PA
15044,Gibsonia,PA
15656,Leechburg,PA
16201,Kittanning,PA
30349,Atlanta,GA
10573,Port Chester,NY
11237,Brooklyn,NY
33432,Boca Raton,FL
56484,Walker,MN
50014,Ames,IA
22314,Alexandria,VA
79906,El Paso,TX
98802,East Wenatchee,WA
22025,Dumfries,VA
98902,Yakima,WA
98826,Leavenworth,WA
89135,Las Vegas,NV
46173,Rushville,IN
90501,Torrance,CA
37601,Johnson City,TN
80023,Broomfield,CO
72315,Blytheville,AR
16146,Sharon,PA
23072,Hayes,VA
16127,Grove City,PA
07927,Cedar Knolls,NJ
49247,Hudson,MI
77546,Friendswood,TX
15219,Pittsburgh,PA
61615,Peoria,IL
60542,North Aurora,IL
60047,Lake Zurich,IL
60048,Libertyville,IL
60561,Darien,IL
27804,Rocky Mount,NC
99709,Fairbanks,AK
65802,Springfield,MO
34689,Tarpon Springs,FL
79414,Lubbock,TX
79424,Lubbock,TX
79407,Lubbock,TX
78249,San Antonio,TX
78257,San Antonio,TX
33703,Saint Petersburg,FL
33777,Seminole,FL
34239,Sarasota,FL
37416,Chattanooga,TN
85050,Phoenix,AZ
27302,Mebane,NC
90015,Los Angeles,CA
60608,Chicago,IL
68588,Lincoln,NE
89111,Las Vegas,NV
78641,Leander,TX
40502,Lexington,KY
90701,Artesia,CA
95060,Santa Cruz,CA
48910,Lansing,MI
27519,Cary,NC
33803,Lakeland,FL
33813,Lakeland,FL
29020,Camden,SC
24014,Roanoke,VA
24013,Roanoke,VA
22801,Harrisonburg,VA
23225,Richmond,VA
23113,Midlothian,VA
20110,Manassas,VA
24572,Madison Heights,VA
22911,Charlottesville,VA
64114,Kansas City,MO
13021,Auburn,NY
14456,Geneva,NY
80021,Broomfield,CO
95322,Gustine,CA
77301,Conroe,TX
78610,Buda,TX
77378,Willis,TX
77578,Manvel,TX
27571,Rolesville,NC
32548,Fort Walton Beach,FL
19137,Philadelphia,PA
22602,Winchester,VA
08823,Franklin Park,NJ
08110,Pennsauken,NJ
92672,San Clemente,CA
34715,Clermont,FL
44134,Cleveland,OH
44128,Cleveland,OH
44195,Cleveland,OH
12866,Saratoga Springs,NY
23605,Newport News,VA
21157,Westminster,MD
21014,Bel Air,MD
07027,Garwood,NJ
48178,South Lyon,MI
07849,Lake Hopatcong,NJ
07860,Newton,NJ
10918,Chester,NY
12603,Poughkeepsie,NY
12601,Poughkeepsie,NY
32168,New Smyrna Beach,FL
06450,Meriden,CT
06451,Meriden,CT
33122,Miami,FL
33313,Fort Lauderdale,FL
33131,Miami,FL
94531,Antioch,CA
33913,Fort Myers,FL
34119,Naples,FL
85614,Green Valley,AZ
45449,Dayton,OH
62206,East Saint Louis,IL
62450,Olney,IL
77657,Lumberton,TX
76661,Marlin,TX
79745,Kermit,TX
13820,Oneonta,NY
14063,Fredonia,NY
12043,Cobleskill,NY
44515,Youngstown,OH
76108,Fort Worth,TX
76140,Fort Worth,TX
30067,Marietta,GA
13066,Fayetteville,NY
43054,New Albany,OH
94086,Sunnyvale,CA
31909,Columbus,GA
16501,Erie,PA
80918,Colorado Springs,CO
77802,Bryan,TX
19007,Bristol,PA
17022,Elizabethtown,PA
16117,Ellwood City,PA
19020,Bensalem,PA
15010,Beaver Falls,PA
19003,Ardmore,PA
91902,Bonita,CA
91911,Chula Vista,CA
31410,Savannah,GA
60654,Chicago,IL
40217,Louisville,KY
34698,Dunedin,FL
95476,Sonoma,CA
37363,Ooltewah,TN
90095,Los Angeles,CA
20747,District Heights,MD
90713,Lakewood,CA
68528,Lincoln,NE
85258,Scottsdale,AZ
40517,Lexington,KY
11357,Whitestone,NY
11368,Corona,NY
07029,Harrison,NJ
63303,Saint Charles,MO
48728,Curran,MI
92104,San Diego,CA
01085,Westfield,MA
91763,Montclair,CA
94061,Redwood City,CA
90723,Paramount,CA
39047,Brandon,MS
28270,Charlotte,NC
38637,Horn Lake,MS
32714,Altamonte Springs,FL
32065,Orange Park,FL
20745,Oxon Hill,MD
20705,Beltsville,MD
10022,New York,NY
42127,Cave City,KY
41129,Catlettsburg,KY
95021,Gilroy,CA
83442,Rigby,ID
29203,Columbia,SC
95023,Hollister,CA
55301,Albertville,MN
07506,Hawthorne,NJ
60452,Oak Forest,IL
08852,Monmouth Junction,NJ
21701,Frederick,MD
53037,Jackson,WI
24351,Lambsburg,VA
20646,La Plata,MD
34785,Wildwood,FL
20653,Lexington Park,MD
34473,Ocala,FL
47001,Aurora,IN
03874,Seabrook,NH
98366,Port Orchard,WA
34953,Port Saint Lucie,FL
30115,Canton,GA
34986,Port Saint Lucie,FL
23061,Gloucester,VA
21040,Edgewood,MD
08817,Edison,NJ
08837,Edison,NJ
18344,Mount Pocono,PA
34772,Saint Cloud,FL
80128,Littleton,CO
43140,London,OH
17101,Harrisburg,PA
17038,Jonestown,PA
29670,Pendleton,SC
17112,Harrisburg,PA
30533,Dahlonega,GA
48116,Brighton,MI
45069,West Chester,OH
33909,Cape Coral,FL
78155,Seguin,TX
23860,Hopewell,VA
72756,Rogers,AR
65233,Boonville,MO
53703,Madison,WI
38654,Olive Branch,MS
07631,Englewood,NJ
48433,Flushing,MI
03106,Hooksett,NH
51648,Percival,IA
06825,Fairfield,CT
54904,Oshkosh,WI
27127,Winston-Salem,NC
78602,Bastrop,TX
46408,Gary,IN
97055,Sandy,OR
13850,Vestal,NY
84663,Springville,UT
77521,Baytown,TX
34982,Fort Pierce,FL
81631,Eagle,CO
34450,Inverness,FL
53546,Janesville,WI
08753,Toms River,NJ
46321,Munster,IN
78006,Boerne,TX
14437,Dansville,NY
44902,Mansfield,OH
22827,Elkton,VA
41015,Latonia,KY
54166,Shawano,WI
21704,Frederick,MD
48060,Port Huron,MI
10970,Pomona,NY
01880,Wakefield,MA
44906,Mansfield,OH
46375,Schererville,IN
07440,Pequannock,NJ
92134,San Diego,CA
60423,Frankfort,IL
46410,Merrillville,IN
60302,Oak Park,IL
08755,Toms River,NJ
10993,West Haverstraw,NY
34471,Ocala,FL
34491,Summerfield,FL
72758,Rogers,AR
60463,Palos Heights,IL
02886,Warwick,RI
53083,Sheboygan,WI
44452,North Lima,OH
06489,Southington,CT
80498,Silverthorne,CO
44505,Youngstown,OH
18229,Jim Thorpe,PA
94555,Fremont,CA
22835,Luray,VA
18015,Bethlehem,PA
08057,Moorestown,NJ
45216,Cincinnati,OH
23314,Carrollton,VA
34208,Bradenton,FL
92673,San Clemente,CA
46516,Elkhart,IN
53404,Racine,WI
23663,Hampton,VA
48040,Marysville,MI
08520,Hightstown,NJ
08902,North Brunswick,NJ
18407,Carbondale,PA
44503,Youngstown,OH
54902,Oshkosh,WI
33050,Marathon,FL
30045,Lawrenceville,GA
12065,Clifton Park,NY
78070,Spring Branch,TX
78121,La Vernia,TX
01730,Bedford,MA
84065,Riverton,UT
27104,Winston-Salem,NC
12522,Dover Plains,NY
11795,West Islip,NY
61072,Rockton,IL
53004,Belgium,WI
95826,Sacramento,CA
94551,Livermore,CA
08859,Parlin,NJ
70403,Hammond,LA
07065,Rahway,NJ
55126,Saint Paul,MN
53149,Mukwonago,WI
53147,Lake Geneva,WI
68512,Lincoln,NE
33596,Valrico,FL
68130,Omaha,NE
33483,Delray Beach,FL
33324,Fort Lauderdale,FL
28601,Hickory,NC
43085,Columbus,OH
95135,San Jose,CA
95134,San Jose,CA
63105,Saint Louis,MO
94104,San Francisco,CA
94107,San Francisco,CA
94401,San Mateo,CA
92117,San Diego,CA
02494,Needham Heights,MA
92139,San Diego,CA
84102,Salt Lake City,UT
83714,Garden City,ID
55413,Minneapolis,MN
43334,Marengo,OH
43035,Lewis Center,OH
95136,San Jose,CA
64124,Kansas City,MO
64154,Kansas City,MO
80504,Longmont,CO
80303,Boulder,CO
02210,Boston,MA
92115,San Diego,CA
92124,San Diego,CA
32095,Saint Augustine,FL
43206,Columbus,OH
43110,Canal Winchester,OH
01960,Peabody,MA
73064,Mustang,OK
73003,Edmond,OK
34746,Kissimmee,FL
32801,Orlando,FL
32816,Orlando,FL
92083,Vista,CA
92057,Oceanside,CA
21108,Millersville,MD
21114,Crofton,MD
70128,New Orleans,LA
07083,Union,NJ
27703,Durham,NC
53130,Hales Corners,WI
33185,Miami,FL
33193,Miami,FL
53186,Waukesha,WI
23322,Chesapeake,VA
85194,Casa Grande,AZ
48224,Detroit,MI
74012,Broken Arrow,OK
92102,San Diego,CA
74129,Tulsa,OK
74105,Tulsa,OK
29526,Conway,SC
37221,Nashville,TN
50111,Grimes,IA
80221,Denver,CO
50317,Des Moines,IA
80640,Henderson,CO
80211,Denver,CO
80214,Denver,CO
47130,Jeffersonville,IN
33615,Tampa,FL
06605,Bridgeport,CT
29732,Rock Hill,SC
28027,Concord,NC
38002,Arlington,TN
06854,Norwalk,CT
32927,Cocoa,FL
30097,Duluth,GA
30106,Austell,GA
78204,San Antonio,TX
78232,San Antonio,TX
78253,San Antonio,TX
34207,Bradenton,FL
55076,Inver Grove Heights,MN
44632,Hartville,OH
10010,New York,NY
48101,Allen Park,MI
01247,North Adams,MA
01904,Lynn,MA
19607,Reading,PA
42129,Edmonton,KY
92107,San Diego,CA
30044,Lawrenceville,GA
80249,Denver,CO
47842,Clinton,IN
48026,Fraser,MI
71360,Pineville,LA
71055,Minden,LA
28560,New Bern,NC
73112,Oklahoma City,OK
97219,Portland,OR
74114,Tulsa,OK
37217,Nashville,TN
37215,Nashville,TN
98686,Vancouver,WA
90403,Santa Monica,CA
45403,Dayton,OH
45419,Dayton,OH
29401,Charleston,SC
90042,Los Angeles,CA
85748,Tucson,AZ
90503,Torrance,CA
90806,Long Beach,CA
90810,Long Beach,CA
43613,Toledo,OH
27518,Cary,NC
33809,Lakeland,FL
33762,Clearwater,FL
85028,Phoenix,AZ
10463,Bronx,NY
15857,Saint Marys,PA
73701,Enid,OK
74730,Calera,OK
73401,Ardmore,OK
16365,Warren,PA
18631,Mifflinville,PA
15926,Central City,PA
17702,Williamsport,PA
16601,Altoona,PA
30739,Rock Spring,GA
70668,Vinton,LA
70586,Ville Platte,LA
71373,Vidalia,LA
70760,New Roads,LA
70775,Saint Francisville,LA
70083,Port Sulphur,LA
99501,Anchorage,AK
50574,Pocahontas,IA
70090,Vacherie,LA
02540,Falmouth,MA
42164,Scottsville,KY
37172,Springfield,TN
70802,Baton Rouge,LA
70422,Amite,LA
04938,Farmington,ME
55037,Hinckley,MN
56265,Montevideo,MN
56374,Saint Joseph,MN
41240,Paintsville,KY
41701,Hazard,KY
19944,Fenwick Island,DE
19975,Selbyville,DE
99502,Anchorage,AK
99645,Palmer,AK
16351,Tidioute,PA
76470,Ranger,TX
77510,Santa Fe,TX
76380,Seymour,TX
79360,Seminole,TX
78520,Brownsville,TX
75460,Paris,TX
77541,Freeport,TX
77563,Hitchcock,TX
75949,Huntington,TX
76364,Harrold,TX
75457,Mount Vernon,TX
76043,Glen Rose,TX
78362,Ingleside,TX
78834,Carrizo Springs,TX
76634,Clifton,TX
76520,Cameron,TX
77435,East Bernard,TX
76837,Eden,TX
75638,Daingerfield,TX
76354,Burkburnett,TX
77612,Buna,TX
75939,Corrigan,TX
76035,Cresson,TX
75901,Lufkin,TX
76504,Temple,TX
78550,Harlingen,TX
75604,Longview,TX
76541,Killeen,TX
79107,Amarillo,TX
95820,Sacramento,CA
75093,Plano,TX
81647,New Castle,CO
80220,Denver,CO
81506,Grand Junction,CO
89129,Las Vegas,NV
33410,Palm Beach Gardens,FL
32703,Apopka,FL
32225,Jacksonville,FL
33912,Fort Myers,FL
33431,Boca Raton,FL
80206,Denver,CO
80130,Littleton,CO
02861,Pawtucket,RI
99507,Anchorage,AK
76021,Bedford,TX
32507,Pensacola,FL
22041,Falls Church,VA
22182,Vienna,VA
93701,Fresno,CA
19153,Philadelphia,PA
19143,Philadelphia,PA
58104,Fargo,ND
48104,Ann Arbor,MI
33308,Fort Lauderdale,FL
22202,Arlington,VA
68138,Omaha,NE
94304,Palo Alto,CA
92078,San Marcos,CA
32812,Orlando,FL
92084,Vista,CA
44221,Cuyahoga Falls,OH
94612,Oakland,CA
12110,Latham,NY
98501,Olympia,WA
32309,Tallahassee,FL
33068,Pompano Beach,FL
30009,Alpharetta,GA
66213,Overland Park,KS
79903,El Paso,TX
77437,El Campo,TX
76201,Denton,TX
75241,Dallas,TX
75216,Dallas,TX
75208,Dallas,TX
77423,Brookshire,TX
78724,Austin,TX
78754,Austin,TX
43821,Dresden,OH
44102,Cleveland,OH
60942,Hoopeston,IL
12305,Schenectady,NY
48034,Southfield,MI
21221,Essex,MD
10950,Monroe,NY
12549,Montgomery,NY
10006,New York,NY
53150,Muskego,WI
48192,Wyandotte,MI
32128,Port Orange,FL
70127,New Orleans,LA
45377,Vandalia,OH
93306,Bakersfield,CA
60446,Romeoville,IL
60103,Bartlett,IL
97062,Tualatin,OR
90604,Whittier,CA
45322,Englewood,OH
85658,Marana,AZ
75202,Dallas,TX
75228,Dallas,TX
75247,Dallas,TX
75249,Dallas,TX
93041,Port Hueneme,CA
27023,Lewisville,NC
27106,Winston-Salem,NC
27107,Winston-Salem,NC
