GEOID,INTPTLAT,INTPTLONG,POP10,location,TotalArea_SqKM,PopDensity_SqKM
01230,42.173195,-73.32429,8430,"{'type': 'Point', 'coordinates': [-73.32429, 42.173195]}",241.553941,34.899037312746636
01235,42.425677,-73.063028,2766,"{'type': 'Point', 'coordinates': [-73.063028, 42.425677]}",121.029182,22.8539923536788
01236,42.266496000000004,-73.378393,1509,"{'type': 'Point', 'coordinates': [-73.378393, 42.266496000000004]}",12.600149,119.7604885466037
01237,42.547818,-73.268033,2496,"{'type': 'Point', 'coordinates': [-73.268033, 42.547818]}",161.278806,15.476305051514332
01238,42.297501000000004,-73.230148,6047,"{'type': 'Point', 'coordinates': [-73.230148, 42.297501000000004]}",92.927103,65.07251172997398
01240,42.367858,-73.269763,4534,"{'type': 'Point', 'coordinates': [-73.269763, 42.367858]}",56.52241,80.2159709750522
01242,42.333734,-73.249199,476,"{'type': 'Point', 'coordinates': [-73.249199, 42.333734]}",1.314718,362.0548284879343
01243,42.350122,-73.024112,334,"{'type': 'Point', 'coordinates': [-73.024112, 42.350122]}",48.317508,6.912608158516785
01244,42.118094,-73.257497,151,"{'type': 'Point', 'coordinates': [-73.257497, 42.118094]}",6.416082,23.534611932952227
01245,42.186893,-73.223105,985,"{'type': 'Point', 'coordinates': [-73.223105, 42.186893]}",74.529466,13.21624926173495
01247,42.698526,-73.0843,16087,"{'type': 'Point', 'coordinates': [-73.0843, 42.698526]}",137.542254,116.96042148618561
01253,42.206683,-73.113214,731,"{'type': 'Point', 'coordinates': [-73.113214, 42.206683]}",48.418183,15.09763387857822
01254,42.382019,-73.365492,972,"{'type': 'Point', 'coordinates': [-73.365492, 42.382019]}",37.912539,25.637955822478677
01255,42.107496000000005,-73.118607,915,"{'type': 'Point', 'coordinates': [-73.118607, 42.107496000000005]}",137.137184,6.672151004646559
01256,42.594165999999994,-73.02232,692,"{'type': 'Point', 'coordinates': [-73.02232, 42.594165999999994]}",93.331075,7.414465117861334
01257,42.085244,-73.367483,2121,"{'type': 'Point', 'coordinates': [-73.367483, 42.085244]}",96.032624,22.08624435795902
01258,42.10928,-73.462886,374,"{'type': 'Point', 'coordinates': [-73.462886, 42.10928]}",67.292067,5.557861671866908
01259,42.075469,-73.234376,635,"{'type': 'Point', 'coordinates': [-73.234376, 42.075469]}",67.603296,9.393033144419467
01260,42.295696,-73.342543,240,"{'type': 'Point', 'coordinates': [-73.342543, 42.295696]}",6.605501,36.33335306436256
01262,42.292202,-73.319209,1238,"{'type': 'Point', 'coordinates': [-73.319209, 42.292202]}",33.303345,37.17344308807419
01264,42.231590000000004,-73.202428,137,"{'type': 'Point', 'coordinates': [-73.202428, 42.231590000000004]}",29.46533,4.649532179004952
01266,42.312354,-73.388044,1463,"{'type': 'Point', 'coordinates': [-73.388044, 42.312354]}",68.259311,21.432973444458003
01267,42.671617,-73.246981,7989,"{'type': 'Point', 'coordinates': [-73.246981, 42.671617]}",141.550933,56.439048692105764
01270,42.515271999999996,-73.031166,778,"{'type': 'Point', 'coordinates': [-73.031166, 42.515271999999996]}",82.923022,9.3821954535135
01301,42.626761,-72.60153000000001,17700,"{'type': 'Point', 'coordinates': [-72.60153000000001, 42.626761]}",67.431433,262.48886035092863
01330,42.513946999999995,-72.821517,1506,"{'type': 'Point', 'coordinates': [-72.821517, 42.513946999999995]}",86.921816,17.32591504991106
01331,42.562408000000005,-72.19108,13263,"{'type': 'Point', 'coordinates': [-72.19108, 42.562408000000005]}",141.441339,93.77032269186874
01337,42.689308000000004,-72.582249,2596,"{'type': 'Point', 'coordinates': [-72.582249, 42.689308000000004]}",96.620547,26.867991132362352
01338,42.572604,-72.824306,187,"{'type': 'Point', 'coordinates': [-72.824306, 42.572604]}",8.95186,20.889513464240952
01339,42.603776,-72.88964399999999,1438,"{'type': 'Point', 'coordinates': [-72.88964399999999, 42.603776]}",142.889793,10.063699931316998
01340,42.694731,-72.71095600000001,1701,"{'type': 'Point', 'coordinates': [-72.71095600000001, 42.694731]}",114.074442,14.911315542529675
01341,42.496937,-72.709414,1833,"{'type': 'Point', 'coordinates': [-72.709414, 42.496937]}",92.941331,19.722119107590572
01342,42.543889,-72.60945799999999,1492,"{'type': 'Point', 'coordinates': [-72.60945799999999, 42.543889]}",48.407273,30.8218147301956
01343,42.657625,-72.978933,75,"{'type': 'Point', 'coordinates': [-72.978933, 42.657625]}",12.700987,5.905052890771403
01344,42.613417999999996,-72.426428,1498,"{'type': 'Point', 'coordinates': [-72.426428, 42.613417999999996]}",36.630873,40.89446626074131
01346,42.693267999999996,-72.823116,533,"{'type': 'Point', 'coordinates': [-72.823116, 42.693267999999996]}",55.408114,9.619529731692365
01347,42.559294,-72.518753,166,"{'type': 'Point', 'coordinates': [-72.518753, 42.559294]}",1.718796,96.57923337033598
01349,42.563061,-72.48211500000001,1091,"{'type': 'Point', 'coordinates': [-72.48211500000001, 42.563061]}",20.46213,53.31800746061139
01350,42.727771999999995,-72.98534599999999,121,"{'type': 'Point', 'coordinates': [-72.98534599999999, 42.727771999999995]}",28.030752,4.316687615087886
01351,42.53988,-72.521689,2270,"{'type': 'Point', 'coordinates': [-72.521689, 42.53988]}",55.310905,41.040731479624135
01354,42.624101,-72.508607,1500,"{'type': 'Point', 'coordinates': [-72.508607, 42.624101]}",38.328346,39.13552648475882
01355,42.458551,-72.327191,878,"{'type': 'Point', 'coordinates': [-72.327191, 42.458551]}",158.426863,5.541989428901335
01360,42.677091,-72.453876,3032,"{'type': 'Point', 'coordinates': [-72.453876, 42.677091]}",91.555885,33.116385691646144
01364,42.605437,-72.292074,7969,"{'type': 'Point', 'coordinates': [-72.292074, 42.605437]}",104.459612,76.28785755015058
01366,42.475621000000004,-72.192468,1277,"{'type': 'Point', 'coordinates': [-72.192468, 42.475621000000004]}",106.03314,12.04340454314566
01367,42.695532,-72.909148,522,"{'type': 'Point', 'coordinates': [-72.909148, 42.695532]}",70.488723,7.405439874403741
01368,42.679456,-72.176935,1261,"{'type': 'Point', 'coordinates': [-72.176935, 42.679456]}",110.198744,11.442961636658943
01370,42.593376,-72.726927,4084,"{'type': 'Point', 'coordinates': [-72.726927, 42.593376]}",130.474793,31.301065179693367
01373,42.475481,-72.615403,4600,"{'type': 'Point', 'coordinates': [-72.615403, 42.475481]}",64.06789,71.7988371397903
01375,42.466691,-72.546751,3684,"{'type': 'Point', 'coordinates': [-72.546751, 42.466691]}",38.179641,96.49121635271533
01376,42.595279999999995,-72.555002,5247,"{'type': 'Point', 'coordinates': [-72.555002, 42.595279999999995]}",8.61558,609.0129741700501
01378,42.673533,-72.353213,774,"{'type': 'Point', 'coordinates': [-72.353213, 42.673533]}",88.941704,8.702329336977847
01379,42.556309999999996,-72.40714799999999,813,"{'type': 'Point', 'coordinates': [-72.40714799999999, 42.556309999999996]}",79.19447,10.265868311259613
01420,42.584925,-71.816862,40337,"{'type': 'Point', 'coordinates': [-71.816862, 42.584925]}",80.303141,502.30911889237314
01430,42.657005,-71.92344200000001,6089,"{'type': 'Point', 'coordinates': [-71.92344200000001, 42.657005]}",102.487241,59.412273572668425
01431,42.676293,-71.832523,3074,"{'type': 'Point', 'coordinates': [-71.832523, 42.676293]}",62.290352,49.3495365060708
01432,42.564663,-71.567298,7089,"{'type': 'Point', 'coordinates': [-71.567298, 42.564663]}",23.150849,306.2090725052891
01434,42.538903000000005,-71.612027,1795,"{'type': 'Point', 'coordinates': [-71.612027, 42.538903000000005]}",14.070318,127.57352037103924
01436,42.602059000000004,-72.08701500000001,3336,"{'type': 'Point', 'coordinates': [-72.08701500000001, 42.602059000000004]}",25.3502,131.59659489865956
01438,42.562243,-72.031402,559,"{'type': 'Point', 'coordinates': [-72.031402, 42.562243]}",1.452399,384.8804632886693
01440,42.588337,-71.986069,20347,"{'type': 'Point', 'coordinates': [-71.986069, 42.588337]}",64.759902,314.1913340140632
01450,42.61176,-71.565269,10646,"{'type': 'Point', 'coordinates': [-71.565269, 42.61176]}",87.478878,121.69794861795096
01451,42.501908,-71.568201,4747,"{'type': 'Point', 'coordinates': [-71.568201, 42.501908]}",51.244272,92.63474364510436
01452,42.489598,-72.00287800000001,4382,"{'type': 'Point', 'coordinates': [-72.00287800000001, 42.489598]}",108.733847,40.300238802366664
01453,42.519967,-71.763319,40883,"{'type': 'Point', 'coordinates': [-71.763319, 42.519967]}",75.117804,544.2517994801871
01460,42.535931,-71.490569,8924,"{'type': 'Point', 'coordinates': [-71.490569, 42.535931]}",45.34891,196.78532515996528
01462,42.582607,-71.720464,10086,"{'type': 'Point', 'coordinates': [-71.720464, 42.582607]}",71.860933,140.3544259577036
01463,42.670643,-71.602858,11497,"{'type': 'Point', 'coordinates': [-71.602858, 42.670643]}",60.020091,191.55252530356876
01464,42.573654,-71.640986,7211,"{'type': 'Point', 'coordinates': [-71.640986, 42.573654]}",39.006561,184.86633569157763
01467,42.489646,-71.609577,316,"{'type': 'Point', 'coordinates': [-71.609577, 42.489646]}",4.930396,64.09221490525304
01468,42.542767,-72.068345,4021,"{'type': 'Point', 'coordinates': [-72.068345, 42.542767]}",56.133032,71.6334011674267
01469,42.664828,-71.695087,6801,"{'type': 'Point', 'coordinates': [-71.695087, 42.664828]}",59.594658,114.12096701687591
01473,42.5546,-71.90544,7277,"{'type': 'Point', 'coordinates': [-71.90544, 42.5546]}",96.48889,75.41800926510814
01474,42.669685,-71.752751,2125,"{'type': 'Point', 'coordinates': [-71.752751, 42.669685]}",25.798251,82.36992499995445
01475,42.66816,-72.055644,10270,"{'type': 'Point', 'coordinates': [-72.055644, 42.66816]}",113.688462,90.33458470042457
01501,42.198708,-71.846006,16075,"{'type': 'Point', 'coordinates': [-71.846006, 42.198708]}",42.447639,378.7018637243876
01503,42.384929,-71.633889,2866,"{'type': 'Point', 'coordinates': [-71.633889, 42.384929]}",34.123662,83.98864107843993
01504,42.039991,-71.53240600000001,9026,"{'type': 'Point', 'coordinates': [-71.53240600000001, 42.039991]}",29.599785,304.93464732936405
01505,42.355049,-71.716157,4355,"{'type': 'Point', 'coordinates': [-71.716157, 42.355049]}",51.144404,85.15105582225574
01506,42.180788,-72.10789100000001,3390,"{'type': 'Point', 'coordinates': [-72.10789100000001, 42.180788]}",42.951046,78.92706501257268
01507,42.133935,-71.968025,12981,"{'type': 'Point', 'coordinates': [-71.968025, 42.133935]}",113.423108,114.44757800147744
01510,42.411887,-71.690005,13606,"{'type': 'Point', 'coordinates': [-71.690005, 42.411887]}",18.819018,722.9920285957535
01515,42.209682,-72.040178,2183,"{'type': 'Point', 'coordinates': [-72.040178, 42.209682]}",26.99805,80.85769157402109
01516,42.053072,-71.752241,8500,"{'type': 'Point', 'coordinates': [-71.752241, 42.053072]}",99.253739,85.63909113791674
01518,42.127477,-72.118818,2974,"{'type': 'Point', 'coordinates': [-72.118818, 42.127477]}",24.935003,119.2700879161715
01519,42.203404,-71.679739,6595,"{'type': 'Point', 'coordinates': [-71.679739, 42.203404]}",28.542021,231.06282487844854
01520,42.336372,-71.850626,13997,"{'type': 'Point', 'coordinates': [-71.850626, 42.336372]}",48.624669,287.85800063749537
01521,42.046813,-72.18013499999999,2481,"{'type': 'Point', 'coordinates': [-72.18013499999999, 42.046813]}",33.812303,73.37565855836557
01522,42.375634000000005,-71.86738199999999,3310,"{'type': 'Point', 'coordinates': [-71.86738199999999, 42.375634000000005]}",43.824709,75.52816836730166
01523,42.483569,-71.675585,7582,"{'type': 'Point', 'coordinates': [-71.675585, 42.483569]}",66.432269,114.13128159148079
01524,42.249603,-71.919217,6696,"{'type': 'Point', 'coordinates': [-71.919217, 42.249603]}",43.884348,152.58287533404848
01525,42.106794,-71.63051800000001,290,"{'type': 'Point', 'coordinates': [-71.63051800000001, 42.106794]}",1.243592,233.1954531711365
01527,42.192246000000004,-71.777649,13246,"{'type': 'Point', 'coordinates': [-71.777649, 42.192246000000004]}",42.208679,313.82171424981107
01529,42.036642,-71.578779,3190,"{'type': 'Point', 'coordinates': [-71.578779, 42.036642]}",12.740259,250.387374385403
01531,42.319125,-72.130814,999,"{'type': 'Point', 'coordinates': [-72.130814, 42.319125]}",54.176479,18.439736550616367
01532,42.323342,-71.646236,14155,"{'type': 'Point', 'coordinates': [-71.646236, 42.323342]}",48.546178,291.5780517263378
01534,42.142074,-71.643348,5631,"{'type': 'Point', 'coordinates': [-71.643348, 42.142074]}",23.009447,244.7255685892842
01535,42.267564,-72.06687600000001,4680,"{'type': 'Point', 'coordinates': [-72.06687600000001, 42.267564]}",56.839295,82.33740407934334
01536,42.231309,-71.692642,6888,"{'type': 'Point', 'coordinates': [-71.692642, 42.231309]}",22.337601,308.3589862671466
01537,42.158966,-71.897051,2248,"{'type': 'Point', 'coordinates': [-71.897051, 42.158966]}",18.380295,122.30489227730023
01540,42.116263000000004,-71.857465,11291,"{'type': 'Point', 'coordinates': [-71.857465, 42.116263000000004]}",52.152701,216.498854009498
01541,42.454125,-71.87754,3413,"{'type': 'Point', 'coordinates': [-71.87754, 42.454125]}",92.801721,36.77733519618672
01542,42.204251,-71.908907,2202,"{'type': 'Point', 'coordinates': [-71.908907, 42.204251]}",10.85073,202.9356550204456
01543,42.388284999999996,-71.969865,7973,"{'type': 'Point', 'coordinates': [-71.969865, 42.388284999999996]}",93.921477,84.89006193972014
01545,42.284766999999995,-71.714228,35299,"{'type': 'Point', 'coordinates': [-71.714228, 42.284766999999995]}",56.44935,625.3216378930847
01550,42.059737,-72.033908,16719,"{'type': 'Point', 'coordinates': [-72.033908, 42.059737]}",54.03014,309.43839864194314
01560,42.175395,-71.674223,4527,"{'type': 'Point', 'coordinates': [-71.674223, 42.175395]}",9.505867,476.2322048057268
01561,42.44397,-71.685583,330,"{'type': 'Point', 'coordinates': [-71.685583, 42.44397]}",0.319275,1033.59173126615
01562,42.247211,-71.991867,11688,"{'type': 'Point', 'coordinates': [-71.991867, 42.247211]}",88.089698,132.68293870186727
01564,42.447924,-71.776045,7808,"{'type': 'Point', 'coordinates': [-71.776045, 42.447924]}",82.047006,95.16495946238429
01566,42.103214,-72.079545,6294,"{'type': 'Point', 'coordinates': [-72.079545, 42.103214]}",75.990863,82.82574709014688
01568,42.176526,-71.603588,7480,"{'type': 'Point', 'coordinates': [-71.603588, 42.176526]}",56.180508,133.14226350534244
01569,42.05593,-71.631232,13569,"{'type': 'Point', 'coordinates': [-71.631232, 42.05593]}",76.891008,176.4705698746985
01570,42.047532000000004,-71.846952,16767,"{'type': 'Point', 'coordinates': [-71.846952, 42.047532000000004]}",37.806044,443.50051542023283
01571,42.053778,-71.935075,11390,"{'type': 'Point', 'coordinates': [-71.935075, 42.053778]}",56.69861,200.88675895229176
01581,42.268426,-71.613309,18272,"{'type': 'Point', 'coordinates': [-71.613309, 42.268426]}",55.58638,328.71361653700063
01583,42.369417,-71.785036,7591,"{'type': 'Point', 'coordinates': [-71.785036, 42.369417]}",35.037528,216.65341230694128
01585,42.240796,-72.162645,4554,"{'type': 'Point', 'coordinates': [-72.162645, 42.240796]}",67.837384,67.13112640074682
01588,42.118794,-71.672494,9733,"{'type': 'Point', 'coordinates': [-71.672494, 42.118794]}",23.945366,406.4669548170615
01590,42.132051000000004,-71.75031800000001,8875,"{'type': 'Point', 'coordinates': [-71.75031800000001, 42.132051000000004]}",87.093549,101.90192157630412
01602,42.269189000000004,-71.850728,22819,"{'type': 'Point', 'coordinates': [-71.850728, 42.269189000000004]}",15.564612,1466.0821612514337
01603,42.243826,-71.84356899999999,19916,"{'type': 'Point', 'coordinates': [-71.84356899999999, 42.243826]}",12.032851,1655.1355950472584
01604,42.253254,-71.767957,34677,"{'type': 'Point', 'coordinates': [-71.767957, 42.253254]}",17.151164,2021.8452811715867
01605,42.289683000000004,-71.78779300000001,26221,"{'type': 'Point', 'coordinates': [-71.78779300000001, 42.289683000000004]}",14.954796,1753.3505639261143
01606,42.315249,-71.795741,19077,"{'type': 'Point', 'coordinates': [-71.795741, 42.315249]}",15.377905,1240.5460951930709
01607,42.225974,-71.788894,8351,"{'type': 'Point', 'coordinates': [-71.788894, 42.225974]}",8.324189,1003.220854307849
01608,42.26198,-71.801462,3888,"{'type': 'Point', 'coordinates': [-71.801462, 42.26198]}",1.159107,3354.3063755114927
01609,42.285114,-71.829987,22421,"{'type': 'Point', 'coordinates': [-71.829987, 42.285114]}",9.950424,2253.2708153943995
01610,42.247049,-71.808366,23945,"{'type': 'Point', 'coordinates': [-71.808366, 42.247049]}",5.514999,4341.795891531439
01611,42.237604,-71.875838,2242,"{'type': 'Point', 'coordinates': [-71.875838, 42.237604]}",9.562353,234.46112060493897
01612,42.296797999999995,-71.928991,4845,"{'type': 'Point', 'coordinates': [-71.928991, 42.296797999999995]}",41.643486,116.34472675990669
01701,42.319587,-71.4428,31217,"{'type': 'Point', 'coordinates': [-71.4428, 42.319587]}",45.764005,682.1299840343956
01702,42.282379,-71.436621,37206,"{'type': 'Point', 'coordinates': [-71.436621, 42.282379]}",22.923873,1623.0241722243009
01718,42.519816,-71.429283,469,"{'type': 'Point', 'coordinates': [-71.429283, 42.519816]}",0.121367,3864.3123748630187
01719,42.485985,-71.520985,4996,"{'type': 'Point', 'coordinates': [-71.520985, 42.485985]}",26.956054,185.33869979634258
01720,42.483953,-71.43849499999999,21361,"{'type': 'Point', 'coordinates': [-71.43849499999999, 42.483953]}",52.173261,409.42428344664904
01721,42.257754999999996,-71.473526,16593,"{'type': 'Point', 'coordinates': [-71.473526, 42.257754999999996]}",33.344085,497.6294896081269
01730,42.499295000000004,-71.281889,13221,"{'type': 'Point', 'coordinates': [-71.281889, 42.499295000000004]}",35.947887,367.78239566625984
